ap_syndicated,collect_date,full_text_rss,guid,language,media_id,media_name,media_url,normalized_title_hash,processed_stories_id,publish_date,stories_id,story_tags,title,url,metadata
FALSE,38:13.5,FALSE,https://www.dailymail.co.uk/tvshowbiz/article-9332109/Why-Married-Sights-Jules-Robinson-dumped-Mel-Lucarelli-bridesmaid.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,en,1747,Daily Mail,http://www.dailymail.co.uk/home/index.html,e057f6e8-ca2d-80f2-0d10-970a434ce9a6,2280128808,3/5/21 23:37,1871375929,[],Why Married At First Sight's Jules Robinson dumped Mel Lucarelli as a bridesmaid,https://www.dailymail.co.uk/tvshowbiz/article-9332109/Why-Married-Sights-Jules-Robinson-dumped-Mel-Lucarelli-bridesmaid.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,58:55.7,FALSE,https://www.theguardian.com/sport/2021/jul/26/russian-gymnasts-edge-out-japan-in-thrilling-olympic-mens-team-final,en,66963,theguardian.com,http://www.theguardian.com/#spider,5718bd03-a70d-6d1b-a078-7dd483abe339,2406092403,7/26/21 12:28,2001453898,[],ROC gymnasts edge out Japan in thrilling Olympic men’s team final,https://www.theguardian.com/sport/2021/jul/26/russian-gymnasts-edge-out-japan-in-thrilling-olympic-mens-team-final,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,07:26.6,FALSE,https://www.gamblingnews.com/news/duterte-changes-stance-on-gambling-due-to-covid-19-impact-on-the-philippines/,en,106888,Kenya News | Big News Network.com,https://www.bignewsnetwork.com/category/kenya-news,041970ab-9746-1619-2d1d-08ebceb503ed,2398943363,7/18/21 20:26,1994177813,[],Duterte Changes Stance on Gambling Due to COVID-19 Impact on The Philippines - GamblingNews,https://www.gamblingnews.com/news/duterte-changes-stance-on-gambling-due-to-covid-19-impact-on-the-philippines/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,29:04.2,FALSE,https://www.thenational.scot/news/19310359.scotlands-unemployment-rate-falls-slightly-coronavirus-restrictions-ease/,en,106888,Kenya News | Big News Network.com,https://www.bignewsnetwork.com/category/kenya-news,e4d96061-c096-9e79-e33c-01b5e3c803d1,2344400397,5/21/21 22:59,1938620067,[],Scotland's unemployment rate falls slightly as coronavirus restrictions ease,https://www.thenational.scot/news/19310359.scotlands-unemployment-rate-falls-slightly-coronavirus-restrictions-ease/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,25:42.3,FALSE,https://www.chicagotribune.com/coronavirus/ct-prem-life-covid-ramadan-chicago-20210412-ijcrcnyn3rauzhi3fmchyf5xha-story.html,en,660212,Des Plaines Times,http://www.desplaines-times.com/,5d56e2d3-5897-04b7-e2cc-e414b76b8fff,2309068582,4/12/21 18:50,1901743365,[],"Second pandemic Ramadan for Chicagoland Muslims means finding purpose, indulging in nostalgia",https://www.chicagotribune.com/coronavirus/ct-prem-life-covid-ramadan-chicago-20210412-ijcrcnyn3rauzhi3fmchyf5xha-story.html#ed=rss_www.chicagotribune.com/arcio/rss/category/news/breaking/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,57:36.5,FALSE,https://boston.cbslocal.com/?p=1135643,en,68225,boston.cbslocal.com,http://boston.cbslocal.com/#spider,b9367781-ddc8-4429-9da1-d15409a1b06f,2343204981,5/20/21 17:51,1937393216,[],Dartmouth Jail Accused Of Mistreatment Will No Longer Be Used To Detain Immigrants,https://boston.cbslocal.com/2021/05/20/bristol-county-jail-ice-immigrant-detention-center/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,07:34.7,FALSE,http://author.beta.crimeonline.com/?p=207935,en,419088,crimeonline.com,http://crimeonline.com/,232fb05d-ee5b-102e-f5a3-9c81f1f385a4,2235938912,1/16/21 16:40,1825954711,[],"Virginia man tries to get inside US Capitol perimeter with fake inaugural credential, loaded weapons",https://www.crimeonline.com/2021/01/16/virginia-man-tries-to-get-inside-us-capitol-perimeter-with-fake-inaugural-credential-loaded-weapons/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,51:15.1,FALSE,https://www.latestnigeriannews.com/p/656747/chaka-gets-nigerian-govts-first-digital-securities-trading-licence.html,en,295688,Latest Nigerian News - Nigerian Newspapers - Online Nigeria News,http://www.latestnigeriannews.com/,2f96b8d1-6275-574d-4ff2-bb341d00c0b3,2375987424,6/24/21 7:20,1970781518,[],Chaka gets Nigerian govts first digital securities trading licence,https://www.latestnigeriannews.com/p/656747/chaka-gets-nigerian-govts-first-digital-securities-trading-licence.html,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,22:00.1,FALSE,https://www.dispatchlive.co.za/lifestyle/entertainment/2021-02-27-up-to-young-creatives-to-develop-eastern-cape-film-industry-qubeka-says/,en,269284,DispatchLIVE,http://www.dispatchlive.co.za/,1965a617-ade9-dd94-4be0-53c276b934bc,2275804986,2/27/21 14:17,1865269091,[],"Up to young creatives to develop Eastern Cape film industry, Qubeka says",https://www.dispatchlive.co.za/lifestyle/entertainment/2021-02-27-up-to-young-creatives-to-develop-eastern-cape-film-industry-qubeka-says/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,57:38.2,FALSE,https://www.pinknews.co.uk/2021/05/01/catholic-church-lgbt-same-sex-blessings-ban-vatican-belgium-johan-bonny/,en,55615,pinknews.co.uk,http://pinknews.co.uk/,eb42bc1b-6afa-a3a6-eabc-32515a97caf4,2325420311,5/1/21 9:30,1918764790,[],Young Catholics deserting church in droves to protest same-sex unions ban,https://www.pinknews.co.uk/2021/05/01/catholic-church-lgbt-same-sex-blessings-ban-vatican-belgium-johan-bonny/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,03:08.7,FALSE,https://www.ntnews.com.au/news/national/around-20000-students-from-worstaffected-lgas-to-be-vaccinated/video/1214704c442032cce0238bc38e0b8761,en,653100,Centralian Advocate,http://www.ntnews.com.au/news/centralian-advocate,d79d6353-60d0-0e8e-4060-635e2c37c4b5,2409635362,7/29/21 21:49,2005084789,[],"Around 20,000 students from worst-affected LGAs to be vaccinated",https://www.ntnews.com.au/news/national/around-20000-students-from-worstaffected-lgas-to-be-vaccinated/video/1214704c442032cce0238bc38e0b8761,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
TRUE,36:54.7,FALSE,https://jezebel.com/florida-commissioner-planned-covid-19-vaccine-drive-for-1846302890?rev=1613697689336&utm_campaign=Jezebel&utm_content=1613697890&utm_medium=SocialMarketing&utm_source=facebook,en,6154,Jezebel,http://jezebel.com,c28893bf-c441-2b2e-cdc1-3610949fb717,2331702583,2/19/21 0:03,1925605842,[],Florida Commissioner Planned Covid-19 Vaccine Drive For Only the County's Wealthiest Residents,https://jezebel.com/florida-commissioner-planned-covid-19-vaccine-drive-for-1846302890?rev=1613697689336&utm_campaign=Jezebel&utm_content=1613697890&utm_medium=SocialMarketing&utm_source=facebook,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,04:56.4,FALSE,traffic/fiery-crash-blocks-hwy-225-at-beltway-8/10903106/,en,106174,abc13.com,http://abc13.com/,db7a5ae2-cde3-7f50-2995-53ced32aa1fe,2402361802,7/22/21 7:03,1997663810,[],Highway 225 westbound at Beltway 8 impacted by fiery 2 vehicle crash,https://abc13.com/houston-traffic-in-texas-now-i-10-i-45/10903106/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,13:00.2,FALSE,1ac477a68884ebad3399016887699ae1,en,1710819,Welland News - Latest Daily Breaking News Stories | WellandTribune.ca,https://www.wellandtribune.ca/?redirect=true,bf2479ed-fbdb-7892-6a9b-e2d842c976bb,2294561340,3/23/21 21:34,1886854866,[],D-backs pitcher Gallen has hairline fracture in forearm,https://www.thestar.com/sports/baseball/2021/03/23/d-backs-pitcher-gallen-has-hairline-fracture-in-forearm.html,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,56:37.4,FALSE,https://www.denverpost.com/?p=4633414,en,31,The Denver Post,http://www.denverpost.com/,68df906a-e31c-361b-4256-93daecb13d4b,2386669806,7/5/21 19:07,1981662306,[],NTSB begins investigation into fatal plane crash near Aspen,https://www.denverpost.com/2021/07/05/aspen-plane-crash-investigation/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,12:45.3,FALSE,"tag:flickr.com,2005:/photo/51217634387",en,103422,Philip Emeagwali - A Father of the Internet - Biography Supercomputer Computer IQ Facts family childhood Quotes Inventors Invent,http://Emeagwali.com,d9d76539-1200-8caa-1d07-76387dfd147e,2353770228,6/1/21 14:12,1948154658,[],IMG_20210521_171058492,https://www.flickr.com/photos/193142921@N03/51217634387/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,51:15.7,FALSE,e89b1958-bcc1-495b-95f1-1c65db098e98,en,25596,wtsp.com,http://www.wtsp.com,8173b092-79c3-e205-3ba3-d30e8aa601ec,2376216339,6/24/21 11:26,1971022344,[],'A career in the skilled trades is admirable': Gov. DeSantis signs bill supporting vocational programs,http://rssfeeds.wtsp.com/~/655464804/0/wtsp/home~A-career-in-the-skilled-trades-is-admirable-Gov-DeSantis-signs-bill-supporting-vocational-programs,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,53:20.9,FALSE,https://www.dailytelegraph.com.au/sport/afl/dockers-finish-fast-to-beat-pies/video/80fb8abda90ceb8d171736ff410d665b,en,653044,Manly Daily,http://www.dailytelegraph.com.au/newslocal/northern-beaches,72d470b8-192e-b1e8-a21a-a0400ee7e787,2377978386,6/26/21 8:40,1972811268,[],Dockers finish fast to beat Pies,https://www.dailytelegraph.com.au/sport/afl/dockers-finish-fast-to-beat-pies/video/80fb8abda90ceb8d171736ff410d665b,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,08:10.6,FALSE,urn:uuid:887a2965-a8e8-405e-9049-33061c7d2af9,en,656249,Free Press Journal - India (Indore),http://epaper.freepressjournal.in/t/8344/Indore/,f3a29c53-bd45-2edf-a486-ad3cecb82296,2292572296,3/21/21 8:50,1884665622,[],Mira Bhayandar: Multi-crore construction works sans technical supervision in MBMC,https://www.freepressjournal.in/mumbai/mira-bhayandar-multi-crore-construction-works-sans-technical-supervision-in-mbmc,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,46:35.2,FALSE,https://www.iol.co.za/news/police-dogs-gunned-down-in-the-line-of-duty-1932900c-cd2e-4adf-9e05-341f50ae3f54,en,106888,Kenya News | Big News Network.com,https://www.bignewsnetwork.com/category/kenya-news,eb0b41e0-8ea8-ce10-cd5b-9e2fa14a4f6a,2375856628,6/24/21 5:36,1970655424,[],Police dogs gunned down in the line of duty,https://www.iol.co.za/news/police-dogs-gunned-down-in-the-line-of-duty-1932900c-cd2e-4adf-9e05-341f50ae3f54,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,20:26.5,FALSE,http://www.israelnationalnews.com/News/News.aspx/308757,en,106888,Kenya News | Big News Network.com,https://www.bignewsnetwork.com/category/kenya-news,76f60a68-0a4d-4ff4-f579-32fafce72236,2381244259,6/29/21 21:40,1976136426,[],229 new Covid-19 diagnoses yesterday - Israel National News,http://www.israelnationalnews.com/News/News.aspx/308757,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,16:53.4,FALSE,http://buyusastatedriverslicense51960.ttblogs.com/3692033/where-to-apply-for-driver-s-license-secrets,en,57561,ttblogs.com,http://ttblogs.com/,d690b17c-766d-eaf8-def4-f7ffecf38eb2,2292100121,3/20/21 16:58,1884142306,[],Where to apply for driver's license Secrets,http://buyusastatedriverslicense51960.ttblogs.com/3692033/where-to-apply-for-driver-s-license-secrets,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,28:37.4,FALSE,https://petstoredubai23221.blogdomago.com/4156087/examine-this-report-on-pet-shop-in-al-ain,en,84097,Blog do Mago,http://blogdomago.com,7c8c7c36-d22b-040c-63cd-ff5f18a6de7b,2345869844,5/24/21 4:13,1940117459,[],Examine This Report on pet shop in al ain,https://petstoredubai23221.blogdomago.com/4156087/examine-this-report-on-pet-shop-in-al-ain,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,23:04.4,FALSE,3167276,en,349017,hartlepoolmail.co.uk,http://hartlepoolmail.co.uk/,7077ef0f-0554-a4e4-2420-f3c3df521606,2288382033,3/16/21 7:05,1880215528,[],People in their 40s could be offered Covid jab before Easter as rollout doubles its pace,https://www.hartlepoolmail.co.uk/health/coronavirus/people-in-their-40s-could-be-offered-covid-jab-before-easter-as-rollout-doubles-its-pace-3167276,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,22:19.5,FALSE,https://www.denverpost.com/?p=4502030,en,21548,Denver Post,http://www.denverpost.com,85130588-ac59-5274-891d-84b5f6bcf08b,2295038668,3/24/21 11:14,1887375015,[],Letters: Further action needed on gun safety measures in Colorado (3/24/21),https://www.denverpost.com/2021/03/24/letters-further-action-needed-on-gun-safety-measures-in-colorado-3-24-21/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
TRUE,12:04.9,FALSE,article16008577,en,663445,Hardin County News,http://www.beaumontenterprise.com/hardincountynews/,e8ee7c7f-320d-d497-a102-b03f7dc85db9,2281789641,3/8/21 8:17,1873190088,[],College educators form alliance to defend free expression,https://www.beaumontenterprise.com/news/article/College-educators-form-alliance-to-defend-free-16008577.php,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,44:57.1,FALSE,https://www.dailymail.co.uk/tvshowbiz/article-9266785/Olivia-Wilde-praises-lovely-Chris-Pine-one-hell-performance-Dont-Worry-Darling.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,en,1747,Daily Mail,http://www.dailymail.co.uk/home/index.html,be90aaa2-3f80-9e4e-d945-a98891ea7c3e,2269775070,2/16/21 12:34,1854023507,[],Olivia Wilde praises 'the lovely' Chris Pine for 'one hell of a performance' in Don't Worry Darling,https://www.dailymail.co.uk/tvshowbiz/article-9266785/Olivia-Wilde-praises-lovely-Chris-Pine-one-hell-performance-Dont-Worry-Darling.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,48:35.4,FALSE,http://datasciencecourselondon57785.ttblogs.com/6122074/best-essay-writing-service-reviews-no-further-a-mystery,en,57561,ttblogs.com,http://ttblogs.com/,b1ace637-b87d-c3f1-f765-ef3fcc401df0,2370625097,6/18/21 21:48,1965325141,[],best essay writing service reviews No Further a Mystery,http://datasciencecourselondon57785.ttblogs.com/6122074/best-essay-writing-service-reviews-no-further-a-mystery,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,03:26.3,FALSE,https://610wtvn.iheart.com/content/2021-02-01-three-people-dead-following-snow-shovel-dispute/,en,296611,610wtvn.iheart.com,http://610wtvn.iheart.com/,e088bf7d-e833-4b06-9a9f-93ff08d1af03,2248807414,2/1/21 12:56,1839518970,[],Three People Dead Following Snow Shovel Dispute,https://610wtvn.iheart.com/content/2021-02-01-three-people-dead-following-snow-shovel-dispute/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,59:20.4,FALSE,https://www.businesswire.com/news/home/20210713005489/en/MedAire-EVA-Air-to-Launch-First-Asian-Pilot-of-the-AOKpass,en,655202,Big News Network - Canada,http://www.bignewsnetwork.com/index.php/cat/e9c1066a88f6611f/,1fd23a3d-f7e1-fda6-d931-20e1da6d8ff1,2398159762,7/17/21 2:50,1993375690,[],MedAire- EVA Air to Launch First Asian Pilot of the AOKpass  Wire,https://www.businesswire.com/news/home/20210713005489/en/MedAire-EVA-Air-to-Launch-First-Asian-Pilot-of-the-AOKpass,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,32:43.3,FALSE,http://www.therepublic.com/?p=1964488,en,21258,m.therepublic.com,http://m.therepublic.com,89f7bb6d-1a9e-1613-f202-99ca15c6f232,2329117630,5/6/21 2:23,1922805227,[],Athletes of the Week,http://www.therepublic.com/2021/05/06/athletes_of_the_week-205/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,34:26.4,FALSE,https://www.cadillacnews.com/ap/sports/agate/detroit-6-minnesota-5/article_c512c58b-a355-56f7-bf89-996d4b2ea18c.html,en,655202,Big News Network - Canada,http://www.bignewsnetwork.com/index.php/cat/e9c1066a88f6611f/,e4646555-0a86-a80e-11dd-c9f62783e085,2411846425,8/1/21 13:27,2007336801,[],"Detroit 6, Minnesota 5 - Agate - cadillacnews.com",https://www.cadillacnews.com/ap/sports/agate/detroit-6-minnesota-5/article_c512c58b-a355-56f7-bf89-996d4b2ea18c.html,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,35:23.4,FALSE,https://www.prnewswire.co.uk:443/news-releases/rapid-growth-of-internet-retailing-promising-deals-of-same-day-delivery-spurs-growth-in-shipping-software-market-players-vie-to-enhance-merits-to-serve-vast-volume-during-covid-19-tmr-859891882.html,en,117201,prnewswire.co.uk,http://prnewswire.co.uk/,dbc22f29-099c-5fc1-e828-ae3902b66451,2355763524,6/3/21 11:30,1950198972,[],"Rapid Growth of Internet Retailing, Promising Deals of Same Day Delivery Spurs Growth in Shipping Software Market, Players Vie to Enhance Merits to Serve Vast Volume during COVID-19 - TMR",https://www.prnewswire.co.uk:443/news-releases/rapid-growth-of-internet-retailing-promising-deals-of-same-day-delivery-spurs-growth-in-shipping-software-market-players-vie-to-enhance-merits-to-serve-vast-volume-during-covid-19-tmr-859891882.html,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,03:26.8,FALSE,https://www.mirror.co.uk/news/uk-news/stepdad-screamed-hes-gone-battled-24588160,en,42004,sundaymirror,http://www.mirror.co.uk,cbf0c256-5764-ecb2-0ef7-1d2032e60c81,2401758342,7/21/21 14:31,1997046532,[],"Stepdad screamed 'he's gone' as he battled to save boy, 9, struck by lightning",https://www.mirror.co.uk/news/uk-news/stepdad-screamed-hes-gone-battled-24588160,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,30:21.4,FALSE,https://en.wikipedia.org/w/index.php?title=Abid_Ali_Akbar&diff=1019676268&oldid=1012154171,en,1123,Page not found | Center for Citizen Media,http://citmedia.org/blog,15045dc1-d8bc-17c0-176f-3311b432d7e9,2318909223,4/24/21 15:29,1911634042,[],Abid Ali Akbar,https://en.wikipedia.org/w/index.php?title=Abid_Ali_Akbar&diff=1019676268&oldid=1012154171,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,21:37.3,FALSE,edb1a5a7-9961-4ce7-89c6-1bcc70022fe8,en,656248,Free Press Journal - India (Bhopal),http://epaper.freepressjournal.in/t/8345/Bhopal/,6064d5c0-c7eb-c280-1ed5-7a53c9a77a26,2368072727,6/16/21 9:07,1962730730,[],200 insolvency applications filed since suspension of fresh proceedings ended in March,https://www.freepressjournal.in/business/200-insolvency-applications-filed-since-suspension-of-fresh-proceedings-ended-in-march,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,22:57.9,FALSE,https://denver.cbslocal.com/2021/06/28/firestone-fireworks-4th-july-miners-park-independence-day-parade/,en,655202,Big News Network - Canada,http://www.bignewsnetwork.com/index.php/cat/e9c1066a88f6611f/,0ae8ce5e-ac0e-d752-bd38-7400db3a0678,2383442450,7/2/21 0:53,1978375043,[],Firestone To Launch Fireworks From Miners Park  CBS Denver,https://denver.cbslocal.com/2021/06/28/firestone-fireworks-4th-july-miners-park-independence-day-parade/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,54:08.7,FALSE,https://financialpost.com?p=2514790&preview=true&preview_id=2514790,en,22886,financialpost.com,http://www.financialpost.com,8b4378df-f48e-f1ee-a4b1-757fd4710c85,2359852608,6/6/21 22:35,1953163680,[],Asia shares turn cautious ahead of U.S. inflation,https://financialpost.com/pmn/business-pmn/asia-shares-turn-cautious-ahead-of-u-s-inflation,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,01:01.3,FALSE,https://www.cnn.com/2021/01/22/politics/republican-idaho-governor-covid-19-emergency-declaration/index.html,en,1095,CNN,http://www.cnn.com/,730c70e1-96a2-f533-a4c9-9a40aba673f2,2241265658,1/22/21 16:42,1831376710,[],Idaho's Republican governor blasts his own party's efforts to end his Covid-19 emergency declaration,http://rss.cnn.com/~r/rss/cnn_latest/~3/lqdbwNSluf8/index.html,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,48:23.8,FALSE,https://www.news4jax.com/business/2021/07/26/vaccine-maker-biontech-to-use-mrna-tech-to-target-malaria/,en,27150,news4jax.com,http://www.news4jax.com,4a43c8b9-d712-2fa2-598b-892aad3b21e5,2405950751,7/26/21 10:23,2001332931,[],Vaccine maker BioNTech to use mRNA tech to target malaria,https://www.news4jax.com/business/2021/07/26/vaccine-maker-biontech-to-use-mrna-tech-to-target-malaria/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,02:01.6,FALSE,https://editor.guardian.ng/?p=1441510,en,18025,The Guardian (Nigeria),http://www.ngrguardiannews.com/,0cd37145-85bc-29c4-d972-72c9f989b637,2360673237,6/8/21 13:06,1955013275,[],Insecurity in Oyo: Reps want assailants of Igangan town prosecuted,https://guardian.ng/news/insecurity-in-oyo-reps-want-assailants-of-igangan-town-prosecuted/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,09:47.5,FALSE,https://citizen.co.za/?p=2437797,en,108262,citizen.co.za,http://citizen.co.za/,88fd8924-9c54-ee26-61c5-b417e0716a99,2255706921,2/8/21 11:32,1846267735,[],"‘We can still use AstraZeneca vaccine, but the clock is ticking’ – expert",https://citizen.co.za/news/covid-19/2437797/we-can-still-use-astrazeneca-vaccine-but-the-clock-is-ticking-expert/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,55:30.3,FALSE,https://tribuneonlineng.com/?p=458337,en,339427,tribuneonlineng.com,http://tribuneonlineng.com/,a4fe0466-3fb9-2996-343e-52e637194a55,2380706774,6/29/21 11:47,1975602385,[],Stolen artefacts: Benin Coalition takes on Obaseki,https://tribuneonlineng.com/stolen-artefacts-benin-coalition-takes-on-obaseki/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,58:42.7,FALSE,urn:publicid:ourcoloradonews.com:372194,en,659658,Lone Tree Voice,http://lonetreevoice.net/,ec8049da-e3c8-ee8d-c22b-9c193cb1d560,2247299200,1/29/21 12:44,1837859879,[],Season B goes ahead after much consideration,"http://ourcoloradonews.com/stories/season-b-goes-ahead-after-much-consideration,372194","{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,10:48.9,FALSE,https://www.boisestatepublicradio.org/post/ruth-bader-ginsburg-anne-frank-and-their-idaho-connections,en,31746,bignewsnetwork.com,http://www.bignewsnetwork.com#spider,9c9fc60c-25d7-9ce7-1c8d-7f0c0a93d9f4,2257162865,2/9/21 13:17,1847794634,[],"Ruth Bader Ginsburg, Anne Frank And Their Idaho Connections - Boise State Public Radio",https://www.boisestatepublicradio.org/post/ruth-bader-ginsburg-anne-frank-and-their-idaho-connections,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,02:45.4,FALSE,https://toronto.citynews.ca/2021/07/16/ontario-medical-association-vaccinations/,en,56353,citynews.ca,http://citynews.ca/,0fd15dcd-f0ca-8b87-a8e0-35c13d79031e,2397330480,7/16/21 13:35,1992533819,[],OMA calls for mandatory vaccinations of all healthcare workers as province enters Step 3,https://toronto.citynews.ca/2021/07/16/ontario-medical-association-vaccinations/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,58:17.7,FALSE,http://archive.org/details/manual_SKW320_OM_ONKYO_EN_DE_FR_NL,en,19233,archive.org,http://www.archive.org,5f682f57-8610-2380-2729-ebeb761a573b,2347966143,5/26/21 0:46,1942250442,[],Manual: SKW320 OM ONKYO EN DE FR NL,http://archive.org/details/manual_SKW320_OM_ONKYO_EN_DE_FR_NL,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,46:16.4,FALSE,https://www.scmp.com/abacus/tech/article/3127117/meituan-didi-baidu-and-chinas-big-tech-erase-hms-online-presence-amid,en,39590,South China Morning Post,http://www.scmp.com/,aff7250c-9168-5e82-76be-88a61047bb22,2296440743,3/26/21 3:07,1888944113,[],"Meituan, Didi, Baidu, and China’s Big Tech erase H&M’s online presence amid Xinjiang cotton controversy",https://www.scmp.com/abacus/tech/article/3127117/meituan-didi-baidu-and-chinas-big-tech-erase-hms-online-presence-amid,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,06:18.2,FALSE,roku-originals-quibi-may-20th-streaming-day-130016440.html,en,5392,Engadget Mobile,http://www.engadgetmobile.com,d9108d6b-12a4-69f4-0022-444042453ecb,2336130319,5/13/21 9:00,1930138545,[],Roku will release 30 ex-Quibi 'Originals' on May 20th,https://www.engadget.com/roku-originals-quibi-may-20th-streaming-day-130016440.html,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,22:55.1,FALSE,101575597,en,655065,Daily Gleaner,https://www.telegraphjournal.com/daily-gleaner/,3733d185-719a-fd71-ca47-936b97b69000,2350676505,5/28/21 10:15,1945158325,[],Ex-chief convicted of sex assaults released pending appeal,https://tj.news/story/101575597?ref=rss,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
FALSE,18:42.8,FALSE,https://www.mirror.co.uk/news/uk-news/relatives-birmingham-pub-bombings-victims-24639955,en,42004,sundaymirror,http://www.mirror.co.uk,4f1fd3ea-eca7-4c82-3330-0450b35d73a4,2408445409,7/28/21 17:58,2003874723,[],Relatives of Birmingham pub bombings victims 'hopeful' for inquiry after meeting,https://www.mirror.co.uk/news/uk-news/relatives-birmingham-pub-bombings-victims-24639955,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
